id,age,gender,region,income_level,education_level,daily_role,device_hours_per_day,phone_unlocks,notifications_per_day,social_media_mins,study_mins,physical_activity_days,sleep_hours,sleep_quality,anxiety_score,depression_score,stress_level,happiness_score,focus_score,high_risk_flag,device_type,productivity_score,digital_dependence_score
3161,24,Male,Africa,High,Master,Student,9.9,251,152,96,164,3.0,6.819752337045934,2.030646690220604,8.0,15.0,6.137697600075921,5.1,75.0,0,iPhone,59.0,46.8
3162,13,Male,Africa,Lower-Mid,High School,Student,10.93,154,292,266,220,5.0,6.267766329917361,1.1518845694619615,5.0,12.0,4.981746112117898,7.6,33.0,0,iPhone,70.0,43.2
3163,24,Female,Europe,Low,Bachelor,Student,6.06,157,93,359,26,5.0,8.197290721378392,5.0,9.948285021337608,8.0,1.8402041777394529,8.6,53.0,0,iPhone,60.0,28.1
3164,27,Male,Europe,Low,Master,Full-time Employee,10.39,231,105,102,234,3.0,5.568429479796997,1.0,6.0,8.0,5.969629221306001,4.6,79.0,0,iPhone,58.0,45.3
3165,44,Female,Asia,High,High School,Caregiver/Home,4.44,35,590,196,75,0.0,7.037361639877785,2.719125006339625,8.576535326873497,5.0,10.0,5.7,10.0,0,iPhone,53.0,28.6
3167,28,Male,Europe,Upper-Mid,Bachelor,Part-time/Shift,3.99,58,262,18,109,0.0,7.983017802361207,2.7016599769921834,2.0,6.0,1.0,8.5,33.0,0,Tablet,61.0,19.4
3168,25,Female,Europe,Low,Bachelor,Part-time/Shift,7.64,140,239,138,36,0.0,7.573668445981841,1.0,6.932998358987287,11.0,1.2625027625635965,9.0,50.0,0,Tablet,67.0,34.0
3169,32,Female,Africa,High,Master,Unemployed_Looking,10.3,208,466,301,238,2.0,5.9915561319947725,1.823303721672524,11.041044761376632,20.0,6.311562535464007,3.0,8.0,0,Laptop,64.0,52.6
3173,15,Female,North America,Low,High School,Student,3.99,121,213,87,0,3.0,9.097682994438472,4.945115380391417,9.089917215539822,0.0,1.0,9.3,77.0,0,Tablet,52.0,22.6
3174,46,Female,Europe,Upper-Mid,Master,Full-time Employee,5.37,119,122,0,15,3.0,8.634728834844111,4.040177416091082,6.960823559162847,0.0,6.949598536515469,8.1,74.0,0,Laptop,73.0,25.7
3175,15,Female,Europe,Lower-Mid,High School,Part-time/Shift,3.8,87,394,174,102,3.0,8.227386440304072,4.03433145248931,5.731848812080114,1.0,9.973036108260017,7.4,19.0,0,iPhone,55.0,23.8
3176,19,Male,North America,Low,Bachelor,Student,10.01,255,78,306,19,3.0,7.6868166624211876,2.0180781030039965,7.0,13.0,4.169640562814356,7.9,72.0,0,Android,57.0,45.0
3177,31,Male,Europe,Upper-Mid,Bachelor,Unemployed_Looking,6.24,83,205,161,133,3.0,8.838781942888321,3.943545478770529,0.0,2.0,3.017049095082884,9.3,57.0,0,Android,50.0,26.0
3179,32,Male,Middle East,Upper-Mid,Bachelor,Unemployed_Looking,6.5,100,404,171,69,5.0,7.603846762862734,4.147391103120888,1.0,11.0,1.0,8.0,24.0,0,Laptop,75.0,32.5
3180,20,Male,Asia,Lower-Mid,Bachelor,Part-time/Shift,2.96,66,187,288,102,2.0,8.703812140399448,2.926875698251738,6.0,0.0,1.0,9.5,63.0,0,Tablet,70.0,14.8
3181,24,Female,North America,Upper-Mid,Bachelor,Unemployed_Looking,7.25,164,458,122,176,3.0,8.26583467885059,1.0,1.8812277587808657,15.0,1.0,9.6,41.59859976662777,0,Tablet,75.0,40.4
3183,21,Male,Middle East,Lower-Mid,Bachelor,Unemployed_Looking,5.12,114,280,156,0,7.0,7.848197080094229,3.304948514168037,4.0,5.0,5.652908379557503,8.0,38.0,0,Tablet,54.0,26.9
3187,31,Male,Africa,Upper-Mid,PhD,Full-time Employee,5.34,116,544,10,124,2.0,7.181550216080093,3.881474215720107,3.0,5.0,1.0,8.0,26.0,0,Laptop,53.0,35.2
3188,39,Male,North America,Lower-Mid,Master,Caregiver/Home,5.76,135,167,230,37,5.0,9.764348473579568,3.08537049343548,2.0,7.0,1.0,9.6,58.0,0,Android,74.0,28.4
3189,48,Female,North America,Upper-Mid,Bachelor,Full-time Employee,11.39,233,319,341,31,2.0,6.83618714015083,1.92056010217496,9.163629049827858,11.0,1.020416926939187,9.0,9.0,0,Laptop,74.0,54.7
3191,37,Male,Asia,Low,Master,Part-time/Shift,4.19,107,290,173,267,5.0,8.748705226473472,3.136887461215163,4.0,7.0,1.0,9.3,16.0,0,Tablet,61.0,25.6
3193,23,Male,Africa,Low,Bachelor,Part-time/Shift,9.05,155,24,110,102,7.0,8.961156852608173,1.2950374387799664,7.0,16.0,1.0,9.7,72.0,0,Tablet,88.0,32.4
3194,42,Female,Europe,High,High School,Full-time Employee,5.36,89,357,126,139,5.0,7.974778525649661,4.142255625608539,4.313312385998337,4.0,1.0,9.4,42.0,0,Android,59.0,29.1
3196,28,Female,Middle East,Low,Bachelor,Part-time/Shift,6.3,125,103,103,186,2.0,6.135173425722018,2.831220176105908,3.3702505541935475,9.0,5.146804148247713,8.4,67.0,0,iPhone,46.0,27.0
3197,24,Female,Asia,Low,Bachelor,Full-time Employee,4.46,72,219,77,30,2.0,9.720373114173498,2.7896487790166087,7.894888020161012,4.0,10.0,2.5,41.59859976662777,0,Laptop,72.0,19.9
3198,23,Female,Africa,Lower-Mid,Master,Full-time Employee,13.13,239,99,60,137,2.0,5.5234575653760976,1.0,8.139687654965332,16.0,9.272438529310447,4.1,72.0,0,Laptop,46.0,52.3
3199,37,Female,North America,High,High School,Full-time Employee,4.08,94,139,47,150,4.0,6.802246579206389,4.076743330519641,2.797796974033498,1.0,1.0,8.7,67.0,0,Laptop,61.0,20.4
3201,19,Male,Asia,Lower-Mid,Bachelor,Student,3.48,81,143,151,140,5.0,8.145207693854053,5.0,3.0,0.0,9.845836498439128,4.3,52.0,0,Tablet,67.0,16.2
3205,22,Female,South America,Upper-Mid,Bachelor,Full-time Employee,3.5,58,523,104,256,7.0,7.97287603273368,5.0,7.651993950440634,2.0,3.5044419224220307,9.4,33.0,0,iPhone,55.0,24.6
3207,25,Female,North America,Low,Bachelor,Unemployed_Looking,9.42,194,44,36,129,6.0,6.680099859838117,4.229670358638432,9.158491712655916,8.0,5.8486293348058265,7.7,99.0,0,Laptop,57.0,38.1
3208,43,Male,North America,High,High School,Part-time/Shift,5.12,89,256,140,91,4.0,8.270061681925526,3.0319138707179145,3.0,9.0,2.996595380038811,7.0,45.0,0,iPhone,73.0,25.6
3210,23,Male,Africa,Low,Bachelor,Part-time/Shift,8.1,181,382,199,0,5.0,7.218621261465236,4.1151384765205306,4.0,5.0,4.81845945851575,8.5,26.0,0,Tablet,70.0,42.0
3211,29,Male,South America,Upper-Mid,High School,Full-time Employee,7.72,100,146,137,145,7.0,6.943651359679805,3.169502520582244,4.0,7.0,4.544477962888731,9.3,50.0,0,iPhone,77.0,28.5
3212,20,Female,Asia,Low,High School,Student,6.32,120,449,188,246,1.0,8.633708199957384,3.782702376378021,3.6858387274709017,2.0,6.245304115148999,5.5,31.0,0,Android,53.0,34.5
3213,49,Male,Europe,Low,High School,Full-time Employee,8.34,110,386,57,215,2.0,10.148158929812327,1.8569410026701665,5.0,11.0,1.0,7.5,37.0,0,Laptop,82.0,38.7
3214,29,Female,North America,Upper-Mid,Master,Unemployed_Looking,5.3,83,130,67,212,4.0,8.142963743022191,4.0797801406847,4.266346743193632,0.0,4.983007277280935,3.5,41.59859976662777,0,Tablet,80.0,20.9
3216,22,Female,Africa,High,Bachelor,Student,7.14,148,663,40,75,0.0,6.927170983166784,3.764329887634805,5.225013640554529,8.0,10.0,5.3,13.0,0,iPhone,83.0,36.68415185296776
3218,31,Male,Africa,Low,Bachelor,Full-time Employee,6.23,82,165,50,69,4.0,7.321458572422206,5.0,0.0,2.0,1.0,9.5,56.0,0,Android,60.0,24.6
3219,29,Male,Europe,Lower-Mid,Bachelor,Full-time Employee,5.35,79,182,51,248,0.0,7.8618884505527875,2.760186296529432,3.0,4.0,2.34062262079752,9.4,62.0,0,Tablet,58.0,22.5
3220,39,Male,Asia,Lower-Mid,Bachelor,Part-time/Shift,6.19,163,357,91,56,5.0,7.730570276003458,3.1163664304059933,6.0,14.0,1.0,8.1,19.0,0,Laptop,72.0,36.6
3222,27,Female,Asia,Lower-Mid,Master,Part-time/Shift,5.66,100,500,157,79,1.0,8.440549270335543,2.722040942078157,4.167170767049012,1.0,5.331024534757708,3.0,10.0,0,Tablet,73.0,32.6
3224,31,Female,Europe,Upper-Mid,PhD,Full-time Employee,9.21,215,371,117,64,3.0,8.305593968527615,1.0,11.890055070449414,13.0,8.05919435929966,3.3,27.0,0,Tablet,72.0,47.9
3225,21,Male,Africa,Upper-Mid,Bachelor,Student,3.9,79,198,81,131,3.0,9.506881596575116,4.935230520522001,7.0,1.0,1.0,9.1,83.0,0,iPhone,68.0,18.5
3226,37,Female,Africa,Lower-Mid,Bachelor,Caregiver/Home,7.03,106,146,87,111,5.0,9.717530162514118,3.1813620142810235,7.927762453033125,6.0,1.8919618981836137,9.4,60.0,0,Android,55.0,28.8
3228,31,Female,Asia,Upper-Mid,High School,Full-time Employee,6.95,65,175,27,0,1.0,8.207061222830864,1.8640060723519825,4.487715241100107,7.0,7.269794818322362,2.4,64.0,0,Tablet,77.0,24.6
3229,19,Female,Asia,Low,Bachelor,Unemployed_Looking,7.31,156,302,184,165,5.0,8.995732072952082,3.2337417581870644,8.352500678193138,6.0,1.0,6.6,30.0,0,Laptop,73.0,35.5
3230,20,Male,Africa,Lower-Mid,Bachelor,Student,6.67,103,268,87,0,4.0,8.25826362410086,3.1152651987600595,2.0,10.0,5.019806698147238,9.3,59.0,0,Android,65.0,36.68415185296776
3231,31,Male,Europe,Lower-Mid,Master,Unemployed_Looking,7.31,136,239,167,0,3.0,8.528202360766302,1.93226854555452,2.0,9.0,1.1197629194477667,9.4,43.0,0,Android,61.0,33.7
3233,30,Female,North America,Upper-Mid,Master,Unemployed_Looking,11.9,171,219,60,80,6.0,7.57158048984305,2.193684410107162,13.889103905138429,18.0,4.6283093788605045,8.1,79.0,0,Laptop,54.0,47.1
3234,32,Female,South America,Low,High School,Full-time Employee,9.61,184,300,210,311,3.0,6.251376061632278,3.073494867738588,4.359174299000902,10.0,4.974550577620655,9.8,41.59859976662777,0,iPhone,84.0,44.1
3235,39,Male,South America,Lower-Mid,Bachelor,Full-time Employee,2.07,59,441,51,0,4.0,10.225740091961072,4.107168516072829,4.0,5.0,1.0,8.9,49.0,0,Laptop,52.0,20.8
3236,20,Female,Africa,Low,Bachelor,Full-time Employee,10.42,220,462,121,0,5.0,6.439047127291121,2.122365655098978,9.02792787335944,16.0,3.776922118859736,9.3,25.0,0,iPhone,67.0,52.7
3237,17,Male,Africa,Low,High School,Student,6.51,167,216,69,0,3.0,7.687294410459809,3.015935864628785,4.0,4.0,4.915564861872009,8.3,48.0,0,iPhone,65.29930112427833,32.1
3239,26,Female,Middle East,Low,Bachelor,Full-time Employee,8.72,144,235,181,95,0.0,7.839707973921277,1.7448995308331336,6.884250755914509,13.0,1.313040599510909,9.9,32.0,0,Laptop,67.0,36.9
3240,29,Female,Asia,Upper-Mid,Master,Full-time Employee,9.61,200,472,211,45,4.0,6.432420055686947,1.0050288937077383,11.663782405216404,15.0,10.0,3.3,17.0,0,Tablet,74.0,49.9
3241,24,Female,Europe,Upper-Mid,Bachelor,Student,4.08,73,213,64,0,1.0,8.310706457241668,1.727841477516248,4.909634175356892,7.0,10.0,2.5,48.0,0,Laptop,65.0,19.2
3243,20,Female,Asia,Lower-Mid,Bachelor,Full-time Employee,4.24,73,211,213,98,0.0,6.799658906697139,4.7778159987102375,6.08517598767742,2.0,1.0,8.8,68.0,0,Android,48.0,19.6
3244,37,Male,Asia,Lower-Mid,Master,Full-time Employee,6.88,107,141,88,113,1.0,8.187023564379405,3.8351317193582175,4.0,5.0,1.0,9.4,74.0,0,Android,65.29930112427833,27.8
3245,20,Male,Europe,Upper-Mid,Bachelor,Part-time/Shift,2.79,59,268,240,0,5.0,7.661380970509547,3.122661309906326,4.0,3.0,6.852938140878318,6.9,7.0,0,Laptop,63.0,36.68415185296776
3246,18,Male,South America,Lower-Mid,Bachelor,Student,7.64,151,70,301,177,2.0,6.419680592592272,4.828837798402056,3.0,2.0,5.111112397021668,9.4,56.0,0,iPhone,73.0,29.9
3247,34,Male,North America,Upper-Mid,High School,Full-time Employee,11.69,234,196,48,115,5.0,6.841319552761904,2.0737423183987884,6.0,17.0,2.7607270875586964,9.5,48.0,0,Android,69.0,51.3
3248,14,Female,Asia,Low,High School,Student,8.44,214,284,339,133,4.0,7.787456928431917,1.003461019350953,6.875277389102862,14.0,1.0,9.1,24.0,0,Laptop,58.0,42.6
3249,28,Male,North America,Upper-Mid,High School,Full-time Employee,5.52,128,150,34,51,3.0,8.509146878786058,3.9603567101548887,2.0,6.0,1.0,9.4,72.0,0,Android,67.0,26.0
3251,16,Female,Europe,Lower-Mid,High School,Student,3.94,150,252,344,97,3.0,7.689330145226104,4.025060585295067,3.746345054332216,8.0,9.892612136023216,1.6,30.0,0,Laptop,65.29930112427833,36.68415185296776
3252,29,Male,South America,High,Bachelor,Full-time Employee,6.01,136,238,156,100,5.0,7.201302947367248,3.049381281954007,3.0,10.0,9.813092661820486,3.8,62.0,0,Tablet,68.0,30.1
3253,28,Male,Africa,Low,Master,Full-time Employee,6.42,111,140,80,0,4.0,7.932610002926485,4.017263351502045,5.0,5.0,1.0,4.8,72.0,0,iPhone,71.0,26.3
3255,26,Female,Africa,Low,Bachelor,Full-time Employee,7.03,99,291,280,118,3.0,5.6692000004431415,2.845461218316072,4.953739882408458,7.0,1.0,10.0,34.0,0,Tablet,69.0,30.5
3256,16,Female,South America,Low,High School,Student,9.48,252,416,82,220,2.0,4.795098132072683,1.0,6.9486894620021324,18.0,1.1966130550106886,9.2,34.0,0,Laptop,66.0,51.6
3259,26,Male,South America,Lower-Mid,Bachelor,Full-time Employee,5.56,99,306,148,276,2.0,7.415175918610295,3.959449284063159,2.0,5.0,1.1959396842325931,9.7,48.0,0,iPhone,77.0,27.1
3260,36,Female,Asia,Upper-Mid,PhD,Caregiver/Home,7.73,102,115,121,22,2.0,7.174991734806903,3.896571181808594,6.873502965853085,7.0,1.1808253808336138,9.4,58.0,0,Android,79.0,28.5
3261,22,Female,Asia,Low,Bachelor,Part-time/Shift,9.58,175,297,85,51,4.0,6.690456532279395,2.030388495089592,13.37603976883218,15.0,9.876763521302586,3.8,55.0,0,Android,63.0,42.9
3263,35,Male,North America,High,High School,Full-time Employee,4.66,82,748,99,0,6.0,7.469983023265817,4.264637897860188,6.0,0.0,1.0,8.5,8.0,0,Android,56.0,36.2
3264,25,Female,Asia,Upper-Mid,Master,Full-time Employee,9.41,189,288,90,66,6.0,7.403895010115776,3.2265176838338703,6.690366001956878,18.0,2.777180558833253,0.0,55.0,0,Tablet,77.0,43.4
3265,23,Male,Asia,Lower-Mid,Bachelor,Student,7.49,192,437,35,209,7.0,7.753794527007521,3.326038429063075,2.0,10.0,1.73355614836297,7.8,41.0,0,iPhone,72.0,42.8
3267,45,Male,North America,Lower-Mid,High School,Full-time Employee,2.99,36,276,19,45,4.0,9.07843883559331,4.047832131019909,2.0,2.0,1.0203769947226264,9.1,37.0,0,Laptop,56.0,17.2
3268,31,Female,Asia,Low,Bachelor,Full-time Employee,5.81,128,544,29,136,4.0,8.453180770106966,1.0575760538528345,4.768820038510178,6.0,3.946181036604101,5.3,29.0,0,Tablet,61.0,37.1
3269,19,Female,North America,Low,Bachelor,Unemployed_Looking,4.01,68,323,207,34,4.0,6.642990692387784,3.01426897081626,5.846278877032383,3.0,3.994281451888984,8.0,24.0,0,iPhone,67.0,20.8
3270,45,Female,North America,High,PhD,Unemployed_Looking,7.73,192,72,129,92,1.0,7.728351170953513,1.0,7.1173831020755625,13.0,1.0,8.4,62.0,0,Android,71.0,36.1
3271,46,Male,North America,Upper-Mid,Bachelor,Full-time Employee,8.16,116,199,85,148,4.0,7.505920000994332,3.1208190004288165,2.0,11.0,9.83402068479387,4.4,59.0,0,iPhone,63.0,34.2
3273,14,Male,Europe,Low,High School,Student,3.39,82,226,113,0,5.0,8.997330500969746,4.21141955763656,6.0,4.0,1.0,9.5,43.0,0,Android,74.0,17.5
3274,22,Male,Africa,Upper-Mid,Bachelor,Student,11.98,144,116,120,78,2.0,6.376523639813981,1.0,11.0,12.0,10.0,0.6,67.0,0,iPhone,72.0,36.68415185296776
3279,24,Male,South America,Upper-Mid,Bachelor,Part-time/Shift,9.17,206,431,180,230,3.0,5.900988305641653,1.0,6.0,9.0,8.153985031213672,7.2,25.0,0,Laptop,66.0,48.1
3283,40,Female,North America,Upper-Mid,Master,Caregiver/Home,6.93,167,356,99,153,6.0,6.786963769620839,3.190026533472877,5.602321709173216,11.0,1.0,9.7,53.0,0,Android,65.29930112427833,39.6
3285,25,Male,Africa,Low,Bachelor,Part-time/Shift,3.14,51,137,182,242,0.0,9.815773587154908,3.77914988171307,8.0,0.0,1.0,9.2,65.0,0,Android,49.0,13.7
3286,32,Female,North America,Upper-Mid,PhD,Full-time Employee,10.56,230,226,355,4,4.0,7.512311214591215,2.0252681549509046,9.372794754404282,14.0,1.0,9.7,32.0,0,Android,80.0,48.5
3291,45,Female,South America,Upper-Mid,PhD,Part-time/Shift,10.02,199,526,206,40,3.0,6.703720384370787,2.9572439977306963,7.973951301437136,6.0,2.175060891624116,8.2,0.0,0,Android,79.0,53.4
3293,24,Male,Asia,Low,Master,Student,4.87,107,202,64,87,6.0,9.60070167169028,3.243998352413296,6.0,8.0,1.0,8.5,72.0,0,Laptop,65.29930112427833,23.3
3297,47,Female,Europe,Upper-Mid,Master,Full-time Employee,6.31,92,437,22,20,4.0,8.449101584138251,3.95274623443216,7.497438374656513,3.0,4.071392794176299,9.1,33.0,0,Laptop,82.0,33.4
3300,28,Female,Asia,Upper-Mid,Bachelor,Full-time Employee,5.19,112,217,269,0,1.0,6.044362546562781,1.7677376808853331,3.743029055389334,5.0,4.374116478490797,8.7,36.0,0,Android,76.0,25.3
3302,31,Male,Europe,Lower-Mid,Master,Full-time Employee,7.27,175,129,203,176,3.0,5.88123494675611,1.0,4.0,8.0,3.956597035684942,9.1,72.0,0,Laptop,56.0,34.2
3303,26,Male,Middle East,Low,Master,Full-time Employee,6.84,164,96,258,314,5.0,6.6827294223498095,3.2106760267871746,5.0,4.0,9.804505152686264,0.8,63.0,0,iPhone,67.0,30.6
3304,22,Male,North America,Low,Bachelor,Full-time Employee,2.76,61,683,144,163,2.0,9.6430765167963,1.8668832550766008,4.0,1.0,1.0,7.2,6.0,0,Laptop,55.0,27.1
3305,30,Male,South America,Upper-Mid,PhD,Part-time/Shift,5.7,120,419,289,132,4.0,9.068294752730326,2.997434866129546,3.0,4.0,10.0,4.0,33.0,0,Laptop,76.0,32.5
3308,32,Male,North America,High,PhD,Full-time Employee,6.24,115,285,35,68,2.0,8.536590902836418,2.786190662759966,7.0,3.0,6.246161488008385,8.4,50.0,0,Laptop,69.0,30.3
3310,33,Female,Europe,Lower-Mid,PhD,Part-time/Shift,11.89,236,510,304,302,3.0,6.362756606952709,1.0784637631662146,10.194922575222888,8.0,8.028225848481949,1.2,4.0,0,Android,65.0,59.9
3312,20,Male,North America,Low,Bachelor,Student,9.48,217,177,39,234,2.0,5.951658917435978,1.0,4.0,13.0,10.0,7.1,80.0,0,Android,69.0,42.8
3313,21,Male,Africa,Lower-Mid,Bachelor,Full-time Employee,6.05,145,296,245,0,0.0,7.777755861883056,3.58996008951828,4.0,8.0,1.0,9.5,37.0,0,iPhone,86.0,31.2
3314,46,Female,North America,Upper-Mid,Bachelor,Unemployed_Looking,7.58,164,817,71,170,3.0,8.238028651679826,2.968275153704093,3.6660105429308896,12.0,5.057785472582662,9.1,0.0,0,iPhone,55.0,52.9
3316,21,Female,Africa,Upper-Mid,Bachelor,Student,6.09,141,364,352,69,4.0,5.621577715278402,4.057200055827707,6.69764133440329,3.0,4.9549210930163845,7.8,21.0,0,Android,69.0,33.2
3317,20,Male,Europe,Lower-Mid,High School,Unemployed_Looking,5.45,138,259,43,39,2.0,7.349223375454512,4.96175551605001,0.0,4.0,2.1033427116006296,9.5,63.0,0,Tablet,64.0,28.7
3318,29,Female,Europe,Upper-Mid,High School,Full-time Employee,3.97,99,338,234,29,3.0,8.028412767141512,4.013567889257641,7.013441756392254,5.0,1.0,8.2,19.0,0,iPhone,55.0,25.0
3319,20,Female,Asia,Upper-Mid,Bachelor,Full-time Employee,7.12,188,159,36,47,5.0,8.39398484199679,2.21691702810976,5.552386152705253,8.0,1.0,8.1,87.0,0,Laptop,76.0,34.1
3320,32,Female,North America,Low,Bachelor,Full-time Employee,9.44,184,197,17,153,5.0,6.186753300352575,2.1898202003400056,9.212512773725262,12.0,1.0,8.6,69.0,0,Tablet,88.0,41.0
3324,27,Female,North America,Low,Bachelor,Full-time Employee,8.26,176,103,119,136,4.0,8.476685443337026,2.0403922098944904,6.945908753566785,15.0,3.054455327050656,9.2,52.0,0,Tablet,68.0,35.3
3326,23,Female,Europe,Low,Bachelor,Part-time/Shift,3.2,72,589,51,44,0.0,10.155674595454297,2.7281410777740924,7.63327133661881,5.0,3.3515757454930704,7.0,18.0,0,iPhone,70.0,26.4
3327,38,Male,Asia,Low,Master,Caregiver/Home,7.32,133,260,62,78,5.0,7.92395034799168,1.1989223382498315,0.0,12.0,8.778770639696011,3.2,63.0,0,Tablet,65.29930112427833,34.5
3328,20,Male,Africa,Upper-Mid,Bachelor,Student,4.19,93,264,94,78,4.0,9.480328263705124,3.0354166152125512,4.0,2.0,2.9077779322841724,7.3,46.0,0,Laptop,59.0,22.2
3332,20,Male,Asia,Lower-Mid,High School,Student,2.6,61,667,83,102,1.0,10.101570884852164,2.742114167143168,4.0,4.0,1.0,10.0,15.0,0,Tablet,50.0,26.3
3333,49,Female,North America,Lower-Mid,Master,Part-time/Shift,5.48,85,385,0,190,1.0,8.627568416402838,2.802211779040072,6.029231406445227,2.0,1.0,9.7,67.0,0,iPhone,81.0,29.7
3337,20,Female,South America,Upper-Mid,Bachelor,Part-time/Shift,2.47,96,667,191,166,2.0,8.326721418078401,2.890360210962455,12.127205859925354,2.0,10.0,2.6,0.0,0,iPhone,51.0,28.9
3338,27,Female,Asia,Upper-Mid,High School,Student,5.76,104,603,74,0,5.0,7.214948349386769,2.0803314323232924,4.911707525435032,6.0,1.0,8.6,19.0,0,Laptop,64.0,36.0
3339,26,Female,Europe,High,Master,Full-time Employee,4.24,101,578,99,199,4.0,6.200320401589866,4.009068282816166,10.814088015228258,7.0,9.996893359427125,3.2,9.0,0,Laptop,70.0,31.3
3342,42,Male,North America,Low,Master,Full-time Employee,4.7,87,268,91,134,5.0,7.321673574056001,3.1792171625247567,4.0,7.0,1.0,9.9,40.0,0,Android,63.0,36.68415185296776
3343,46,Female,Europe,High,Bachelor,Unemployed_Looking,3.48,58,720,49,182,3.0,7.881644883857684,2.9766684055997064,8.180038627474033,5.0,3.982052535349286,9.5,6.0,0,Tablet,55.0,31.7
3345,40,Female,North America,Low,Master,Part-time/Shift,6.04,138,356,66,123,7.0,7.752476479997734,4.371838849888643,7.227530140876841,5.0,1.0,9.6,31.0,0,Android,55.0,34.7
3347,42,Male,South America,Low,Bachelor,Full-time Employee,3.48,81,491,46,70,2.0,8.547759379897057,3.9534048015471694,3.0,0.0,1.0,9.4,33.0,0,Laptop,62.0,27.3
3351,26,Male,Asia,Low,Bachelor,Part-time/Shift,6.77,83,95,303,32,1.0,7.125344465443759,1.745210596954266,3.0,8.0,8.141507759509393,7.4,56.0,0,Android,65.29930112427833,23.8
3352,24,Male,Africa,Upper-Mid,Bachelor,Student,3.46,58,376,57,272,4.0,8.832251739919991,4.037406426137096,6.0,6.0,1.0,9.0,56.0,0,iPhone,62.0,20.7
3353,27,Male,Asia,Lower-Mid,PhD,Part-time/Shift,9.81,175,433,213,83,2.0,7.961984983954308,1.0,8.0,12.0,3.17755350722702,6.418568102444702,11.0,0,iPhone,69.0,47.2
3354,23,Male,Africa,High,Bachelor,Unemployed_Looking,7.34,180,437,39,63,4.0,6.113022441226351,2.122593664572153,3.0,11.0,6.913429441305229,1.8,23.0,0,Laptop,66.0,41.6
3355,29,Male,Africa,Upper-Mid,Bachelor,Unemployed_Looking,5.72,107,48,139,111,1.0,7.305248977988007,2.799560305033215,4.0,1.0,10.0,0.3,52.0,0,Laptop,59.0,22.4
3356,14,Female,Africa,Lower-Mid,High School,Student,6.79,163,153,145,23,3.0,7.213978649961123,2.93954315997575,4.320856538614349,3.0,7.912165159153101,10.0,74.0,0,Laptop,63.0,30.8
3357,30,Female,North America,Upper-Mid,High School,Unemployed_Looking,7.12,146,597,111,149,1.0,4.188412100851923,1.0,5.763556852508767,8.0,8.07292251978289,7.4,0.0,0,Android,66.0,42.9
3359,35,Female,Europe,Lower-Mid,Master,Caregiver/Home,5.39,110,430,106,120,0.0,8.777463651059314,2.723722511536189,5.14079585228205,5.0,1.4136520374595023,8.7,33.0,0,iPhone,70.0,31.8
